ROID,DATE,MSNAME,DEST,N_RETURNEES
RO-00373,2017-10-25T00:00:00Z,Belgium,Albania,6
RO-00421,2017-10-26T00:00:00Z,Finland,Afghanistan,4
RO-00453,2017-11-02T00:00:00Z,Italy,Tunisia,37
RO-00455,2017-11-03T00:00:00Z,Luxembourg,Albania,14
RO-00455,2017-11-03T00:00:00Z,Luxembourg,Montenegro,8
RO-00458,2017-11-06T00:00:00Z,Italy,Tunisia,36
RO-00460,2017-11-06T00:00:00Z,France,Albania,15
RO-00381,2017-11-07T00:00:00Z,Germany,North Macedonia,66
RO-00441,2017-11-07T00:00:00Z,Iceland,Albania,13
RO-00304,2017-11-08T00:00:00Z,Austria,Pakistan,7
RO-00304,2017-11-08T00:00:00Z,Sweden,Pakistan,7
RO-00304,2017-11-08T00:00:00Z,Greece,Pakistan,7
RO-00304,2017-11-08T00:00:00Z,Germany,Pakistan,8
RO-00304,2017-11-08T00:00:00Z,Belgium,Pakistan,1
RO-00304,2017-11-08T00:00:00Z,Slovenia,Pakistan,1
RO-00304,2017-11-08T00:00:00Z,Poland,Pakistan,2
RO-00304,2017-11-08T00:00:00Z,Finland,Pakistan,1
RO-00374,2017-11-08T00:00:00Z,France,Albania,25
RO-00374,2017-11-08T00:00:00Z,Belgium,Albania,6
RO-00436,2017-11-08T00:00:00Z,Germany,Tunisia,20
RO-00459,2017-11-09T00:00:00Z,Italy,Tunisia,40
RO-00468,2017-11-13T00:00:00Z,Italy,Tunisia,40
RO-00405,2017-11-14T00:00:00Z,Germany,Georgia,46
RO-00354,2017-11-15T00:00:00Z,Austria,Kosovo,4
RO-00354,2017-11-15T00:00:00Z,Germany,Kosovo,35
RO-00354,2017-11-15T00:00:00Z,Sweden,Kosovo,7
RO-00418,2017-11-15T00:00:00Z,France,Albania,25
RO-00418,2017-11-15T00:00:00Z,Belgium,Albania,6
RO-00364,2017-11-16T00:00:00Z,Germany,Albania,25
RO-00364,2017-11-16T00:00:00Z,Germany,Serbia,49
RO-00364,2017-11-16T00:00:00Z,Germany,Moldova,38
RO-00465,2017-11-16T00:00:00Z,Italy,Tunisia,32
RO-00428,2017-11-20T00:00:00Z,Hungary,Afghanistan,20
RO-00428,2017-11-20T00:00:00Z,Belgium,Afghanistan,1
RO-00428,2017-11-20T00:00:00Z,Slovenia,Afghanistan,1
RO-00471,2017-11-20T00:00:00Z,Italy,Tunisia,40
RO-00358,2017-11-21T00:00:00Z,Austria,Georgia,7
RO-00358,2017-11-21T00:00:00Z,Austria,Armenia,10
RO-00358,2017-11-21T00:00:00Z,Sweden,Georgia,8
RO-00358,2017-11-21T00:00:00Z,Sweden,Armenia,7
RO-00358,2017-11-21T00:00:00Z,Greece,Georgia,3
RO-00358,2017-11-21T00:00:00Z,Greece,Armenia,1
RO-00463,2017-11-21T00:00:00Z,France,Albania,8
RO-00375,2017-11-22T00:00:00Z,France,Albania,24
RO-00375,2017-11-22T00:00:00Z,Belgium,Albania,6
RO-00429,2017-11-23T00:00:00Z,Austria,Nigeria,22
RO-00429,2017-11-23T00:00:00Z,Austria,Gambia,1
RO-00429,2017-11-23T00:00:00Z,Finland,Nigeria,1
RO-00429,2017-11-23T00:00:00Z,Finland,Gambia,2
RO-00429,2017-11-23T00:00:00Z,Germany,Nigeria,30
RO-00429,2017-11-23T00:00:00Z,Germany,Gambia,2
RO-00429,2017-11-23T00:00:00Z,Norway,Nigeria,1
RO-00429,2017-11-23T00:00:00Z,Switzerland,Nigeria,6
RO-00429,2017-11-23T00:00:00Z,Sweden,Nigeria,3
RO-00429,2017-11-23T00:00:00Z,Denmark,Nigeria,3
RO-00429,2017-11-23T00:00:00Z,Hungary,Nigeria,1
RO-00464,2017-11-23T00:00:00Z,United Kingdom,Albania,35
RO-00464,2017-11-23T00:00:00Z,France,Albania,5
RO-00485,2017-11-23T00:00:00Z,Italy,Tunisia,40
RO-00486,2017-11-27T00:00:00Z,Italy,Tunisia,39
RO-00352,2017-11-28T00:00:00Z,Germany,Serbia,49
RO-00352,2017-11-28T00:00:00Z,Germany,North Macedonia,67
RO-00353,2017-11-28T00:00:00Z,Germany,Kosovo,35
RO-00353,2017-11-28T00:00:00Z,Germany,Serbia,51
RO-00353,2017-11-28T00:00:00Z,Germany,Bosnia and Herzegovina,23
RO-00376,2017-11-28T00:00:00Z,Belgium,Guinea,8
RO-00376,2017-11-28T00:00:00Z,Belgium,Congo DR,7
RO-00376,2017-11-28T00:00:00Z,Germany,Guinea,1
RO-00376,2017-11-28T00:00:00Z,Switzerland,Congo DR,1
RO-00376,2017-11-28T00:00:00Z,Poland,Congo DR,1
RO-00425,2017-11-28T00:00:00Z,France,Ukraine,6
RO-00425,2017-11-28T00:00:00Z,Germany,Ukraine,9
RO-00351,2017-11-29T00:00:00Z,Germany,Albania,88
RO-00351,2017-11-29T00:00:00Z,Germany,Kosovo,29
RO-00420,2017-11-29T00:00:00Z,Spain,Colombia,40
RO-00420,2017-11-29T00:00:00Z,Spain,Dominican Republic,13
RO-00355,2017-11-30T00:00:00Z,Austria,Russia,17
RO-00431,2017-11-30T00:00:00Z,France,Albania,25
RO-00431,2017-11-30T00:00:00Z,Belgium,Albania,3
RO-00467,2017-11-30T00:00:00Z,Germany,Bangladesh,36
RO-00487,2017-11-30T00:00:00Z,Italy,Tunisia,40
RO-00462,2017-12-01T00:00:00Z,France,Albania,13
RO-00461,2017-12-04T00:00:00Z,France,Albania,10
RO-00502,2017-12-04T00:00:00Z,Italy,Tunisia,40
RO-00466,2017-12-05T00:00:00Z,Iceland,Albania,20
RO-00466,2017-12-05T00:00:00Z,Iceland,Georgia,15
RO-00398,2017-12-06T00:00:00Z,Germany,Pakistan,22
RO-00398,2017-12-06T00:00:00Z,Austria,Pakistan,6
RO-00432,2017-12-06T00:00:00Z,France,Albania,25
RO-00432,2017-12-06T00:00:00Z,Belgium,Albania,6
RO-00469,2017-12-06T00:00:00Z,Germany,Afghanistan,27
RO-00503,2017-12-07T00:00:00Z,Italy,Tunisia,37
RO-00260,2017-12-11T00:00:00Z,Sweden,Afghanistan,9
RO-00260,2017-12-11T00:00:00Z,Austria,Afghanistan,9
RO-00505,2017-12-11T00:00:00Z,Italy,Tunisia,40
RO-00406,2017-12-12T00:00:00Z,Germany,Georgia,51
RO-00406,2017-12-12T00:00:00Z,Greece,Georgia,5
RO-00406,2017-12-12T00:00:00Z,Hungary,Georgia,1
RO-00406,2017-12-12T00:00:00Z,Portugal,Georgia,1
RO-00430,2017-12-12T00:00:00Z,Netherlands,Nigeria,2
